,Customer_ID,Age,Subscription_Length_(months),Monthly_Fee,Usage_Rate,Referral_Count,Customer_Satisfaction,Service_Tier,Payment_Method,Active_Status,Auto-Renewal,Join_Date,Annual_Expenditure,Average_Monthly_Discount,Profitability
265,266,43,15,100.0,0,1,3,VIP,Credit Card,True,False,2024-05-18,1200.0,0.0,0.0
266,267,20,14,75.0,21,5,4,Premium,Venmo,False,False,2024-05-31,900.0,0.0,157.5
267,268,36,19,90.0,2,3,2,VIP,Bank Transfer,True,True,2023-05-04,1080.0,10.0,18.0
268,269,37,13,75.0,19,2,5,Premium,Bank Transfer,False,False,2023-07-09,900.0,0.0,142.5
269,270,49,14,90.0,11,1,3,VIP,Credit Card,True,True,2023-07-07,1080.0,10.0,99.0
270,271,24,3,25.0,11,6,4,VIP,Venmo,True,False,2022-09-15,300.0,0.0,27.5
271,272,69,4,25.0,21,2,5,VIP,Credit Card,True,True,2023-02-26,300.0,0.0,52.5
272,273,58,14,100.0,6,2,1,VIP,Bank Transfer,False,False,2024-07-08,1200.0,0.0,60.0
273,274,50,14,90.0,2,0,1,VIP,Credit Card,False,True,2023-01-08,1080.0,10.0,18.0
274,275,57,8,67.5,6,3,2,Premium,Credit Card,True,True,2022-11-23,810.0,7.5,40.5
275,276,56,10,90.0,12,3,4,VIP,Credit Card,False,True,2023-04-05,1080.0,10.0,108.0
276,277,35,9,90.0,10,3,4,VIP,Credit Card,False,True,2024-05-26,1080.0,10.0,90.0
277,278,57,14,67.5,19,0,5,Premium,Bank Transfer,True,True,2023-02-10,810.0,7.5,128.25
278,279,18,8,75.0,13,5,4,Premium,Venmo,False,False,2022-12-04,900.0,0.0,97.5
279,280,28,11,30.0,10,9,4,Basic,PayPal,False,False,2024-02-28,360.0,0.0,30.0
280,281,45,10,67.5,14,1,3,Premium,Credit Card,True,True,2023-06-25,810.0,7.5,94.5
281,282,42,18,75.0,5,2,2,Premium,Credit Card,True,False,2023-05-18,900.0,0.0,37.5
282,283,67,4,25.0,15,2,5,VIP,Credit Card,True,True,2024-04-28,300.0,0.0,37.5
283,284,40,4,25.0,6,2,1,Premium,Credit Card,False,False,2023-10-02,300.0,0.0,15.0
284,285,48,12,90.0,8,0,4,VIP,Credit Card,False,True,2023-12-11,1080.0,10.0,72.0
285,286,47,18,75.0,8,1,4,Premium,Bank Transfer,False,False,2024-02-22,900.0,0.0,60.0
286,287,59,8,100.0,20,0,4,VIP,Credit Card,True,False,2022-09-04,1200.0,0.0,200.0
287,288,52,3,25.0,17,4,5,Premium,Bank Transfer,False,True,2024-01-23,300.0,0.0,42.5
288,289,24,18,45.0,10,7,4,Standard,PayPal,False,True,2024-02-14,540.0,5.0,45.0
289,290,33,7,75.0,17,3,5,Premium,Bank Transfer,False,False,2023-09-22,900.0,0.0,127.5
290,291,43,1,25.0,17,1,4,Premium,Credit Card,False,False,2024-03-10,300.0,0.0,42.5
291,292,65,22,100.0,11,4,3,VIP,Credit Card,True,False,2024-01-27,1200.0,0.0,110.0
292,293,69,13,100.0,10,3,4,VIP,Bank Transfer,True,False,2024-02-07,1200.0,0.0,100.0
293,294,66,3,25.0,21,3,4,VIP,Credit Card,False,True,2023-01-30,300.0,0.0,52.5
294,295,19,3,25.0,17,6,5,Standard,PayPal,False,True,2023-08-24,300.0,0.0,42.5
295,296,18,15,50.0,12,7,4,Standard,Venmo,False,False,2024-03-10,600.0,0.0,60.0
296,297,65,21,90.0,13,1,3,VIP,Bank Transfer,False,True,2024-06-14,1080.0,10.0,117.0
297,298,29,19,67.5,19,8,5,Premium,Venmo,True,True,2023-10-13,810.0,7.5,128.25
298,299,22,4,25.0,21,8,5,VIP,PayPal,True,False,2023-02-24,300.0,0.0,52.5
299,300,54,13,100.0,5,1,2,VIP,Credit Card,True,False,2023-02-02,1200.0,0.0,50.0
300,301,49,13,90.0,16,2,5,VIP,Bank Transfer,False,True,2023-08-13,1080.0,10.0,144.0
301,302,26,15,75.0,16,8,4,Premium,PayPal,False,False,2023-06-21,900.0,0.0,120.0
302,303,58,19,67.5,18,1,4,Premium,Bank Transfer,False,True,2024-02-14,810.0,7.5,121.5
303,304,52,16,67.5,19,3,5,Premium,Credit Card,True,True,2023-01-07,810.0,7.5,128.25
304,305,36,7,90.0,1,0,3,VIP,Bank Transfer,True,True,2024-08-24,1080.0,10.0,9.0
305,306,65,3,25.0,9,0,3,VIP,Credit Card,True,True,2023-12-12,300.0,0.0,22.5
306,307,33,20,75.0,8,2,3,Premium,Credit Card,True,False,2022-12-06,900.0,0.0,60.0
307,308,20,2,25.0,14,6,4,Basic,PayPal,True,False,2022-10-25,300.0,0.0,35.0
308,309,37,18,75.0,11,3,3,Premium,Bank Transfer,True,False,2022-12-12,900.0,0.0,82.5
309,310,41,11,90.0,7,1,4,VIP,Credit Card,False,True,2023-03-25,1080.0,10.0,63.0
310,311,50,1,25.0,8,3,4,VIP,Bank Transfer,True,True,2024-08-11,300.0,0.0,20.0
311,312,41,16,75.0,10,4,4,Premium,Credit Card,False,False,2022-09-18,900.0,0.0,75.0
312,313,69,17,90.0,10,0,3,VIP,Bank Transfer,False,True,2023-12-21,1080.0,10.0,90.0
313,314,28,16,30.0,20,6,5,Basic,PayPal,True,False,2023-01-11,360.0,0.0,60.0
314,315,66,10,75.0,12,2,4,Premium,Credit Card,False,False,2024-03-04,900.0,0.0,90.0
315,316,25,17,67.5,16,7,5,Premium,Venmo,False,True,2023-09-13,810.0,7.5,108.0
316,317,53,3,25.0,1,3,1,Premium,Credit Card,False,True,2023-02-05,300.0,0.0,2.5
317,318,55,18,90.0,13,0,4,VIP,Bank Transfer,False,True,2022-09-04,1080.0,10.0,117.0
318,319,57,19,75.0,3,4,3,Premium,Bank Transfer,False,False,2024-01-29,900.0,0.0,22.5
319,320,37,14,67.5,19,3,5,Premium,Bank Transfer,False,True,2023-09-08,810.0,7.5,128.25
320,321,52,21,67.5,14,0,4,Premium,Bank Transfer,False,True,2023-01-07,810.0,7.5,94.5
321,322,65,2,25.0,1,2,1,VIP,Credit Card,False,False,2023-01-01,300.0,0.0,2.5
322,323,42,12,75.0,15,1,5,Premium,Bank Transfer,False,False,2023-02-05,900.0,0.0,112.5
323,324,52,11,90.0,21,2,5,VIP,Credit Card,False,True,2023-02-10,1080.0,10.0,189.0
324,325,42,17,90.0,3,4,1,VIP,Bank Transfer,False,True,2024-01-24,1080.0,10.0,27.0
325,326,46,6,75.0,1,3,1,Premium,Bank Transfer,False,True,2023-01-03,900.0,0.0,7.5
326,327,35,19,90.0,14,2,3,VIP,Credit Card,True,True,2023-02-26,1080.0,10.0,126.0
327,328,63,13,67.5,18,1,4,Premium,Bank Transfer,False,True,2023-09-29,810.0,7.5,121.5
328,329,35,7,100.0,18,2,5,VIP,Credit Card,False,False,2023-10-17,1200.0,0.0,180.0
329,330,19,22,100.0,21,9,5,VIP,PayPal,True,False,2023-05-23,1200.0,0.0,210.0
330,331,52,11,90.0,2,0,2,VIP,Bank Transfer,True,True,2022-09-02,1080.0,10.0,18.0
331,332,33,7,100.0,19,1,5,VIP,Bank Transfer,True,False,2024-03-30,1200.0,0.0,190.0
332,333,58,13,90.0,14,3,4,VIP,Credit Card,True,True,2023-09-15,1080.0,10.0,126.0
333,334,53,13,75.0,6,3,1,Premium,Credit Card,False,False,2024-06-30,900.0,0.0,45.0
334,335,50,21,75.0,8,2,4,Premium,Credit Card,True,False,2023-05-29,900.0,0.0,60.0
335,336,21,1,25.0,19,5,5,VIP,PayPal,True,True,2024-01-04,300.0,0.0,47.5
336,337,50,19,75.0,14,2,4,Premium,Bank Transfer,False,False,2024-02-23,900.0,0.0,105.0
337,338,31,19,75.0,19,3,4,Premium,Credit Card,True,False,2024-04-07,900.0,0.0,142.5
338,339,38,23,67.5,12,1,3,Premium,Bank Transfer,True,True,2023-03-28,810.0,7.5,81.0
339,340,65,15,90.0,6,2,2,VIP,Credit Card,False,True,2023-11-13,1080.0,10.0,54.0
340,341,37,14,75.0,21,4,5,Premium,Bank Transfer,False,False,2022-11-28,900.0,0.0,157.5
341,342,25,3,25.0,19,9,5,Standard,PayPal,True,True,2024-07-02,300.0,0.0,47.5
342,343,24,21,27.0,18,5,5,Basic,Venmo,False,True,2023-05-16,324.0,3.0,48.6
343,344,20,20,90.0,17,5,5,VIP,PayPal,False,True,2022-10-14,1080.0,10.0,153.0
344,345,34,4,25.0,1,0,2,VIP,Credit Card,False,False,2024-06-19,300.0,0.0,2.5
345,346,50,7,90.0,18,4,5,VIP,Bank Transfer,True,True,2024-01-05,1080.0,10.0,162.0
346,347,65,1,25.0,5,1,1,Premium,Credit Card,False,True,2023-07-12,300.0,0.0,12.5
347,348,29,23,90.0,14,6,4,VIP,PayPal,False,True,2024-03-05,1080.0,10.0,126.0
348,349,68,24,100.0,11,3,4,VIP,Bank Transfer,True,False,2024-06-25,1200.0,0.0,110.0
349,350,39,19,67.5,1,1,2,Premium,Credit Card,True,True,2023-01-16,810.0,7.5,6.75
350,351,39,3,25.0,20,4,4,Premium,Credit Card,True,True,2024-06-15,300.0,0.0,50.0
351,352,63,20,75.0,20,0,5,Premium,Bank Transfer,True,False,2023-12-27,900.0,0.0,150.0
352,353,47,15,67.5,0,3,1,Premium,Credit Card,False,True,2022-09-24,810.0,7.5,0.0
353,354,55,13,67.5,14,4,3,Premium,Credit Card,False,True,2024-06-24,810.0,7.5,94.5
354,355,55,22,100.0,9,0,3,VIP,Credit Card,False,False,2023-02-10,1200.0,0.0,90.0
355,356,62,14,75.0,2,4,1,Premium,Bank Transfer,False,False,2024-05-24,900.0,0.0,15.0
356,357,68,7,100.0,18,4,5,VIP,Credit Card,False,False,2023-01-21,1200.0,0.0,180.0
357,358,25,1,25.0,19,9,4,Basic,Venmo,False,True,2023-01-31,300.0,0.0,47.5
358,359,44,13,67.5,2,3,2,Premium,Credit Card,False,True,2023-03-05,810.0,7.5,13.5
359,360,44,4,25.0,21,4,5,Premium,Credit Card,True,True,2023-03-08,300.0,0.0,52.5
360,361,51,12,90.0,5,4,2,VIP,Bank Transfer,False,True,2023-03-12,1080.0,10.0,45.0
361,362,38,7,75.0,1,2,2,Premium,Credit Card,False,False,2022-09-09,900.0,0.0,7.5
362,363,47,2,25.0,8,2,3,VIP,Credit Card,True,False,2023-10-12,300.0,0.0,20.0
363,364,50,17,100.0,7,0,4,VIP,Credit Card,False,False,2024-04-30,1200.0,0.0,70.0
364,365,45,1,25.0,20,4,5,VIP,Credit Card,True,True,2024-07-29,300.0,0.0,50.0
365,366,64,14,75.0,0,4,1,Premium,Credit Card,False,False,2022-11-15,900.0,0.0,0.0
366,367,50,22,100.0,16,4,5,VIP,Credit Card,False,False,2024-04-08,1200.0,0.0,160.0
367,368,22,21,67.5,20,9,5,Premium,PayPal,False,True,2023-04-02,810.0,7.5,135.0
368,369,65,1,25.0,12,4,3,VIP,Credit Card,True,True,2022-10-28,300.0,0.0,30.0
369,370,36,3,25.0,4,2,1,VIP,Credit Card,False,True,2023-10-26,300.0,0.0,10.0
370,371,21,11,50.0,16,5,4,Standard,Venmo,False,False,2024-04-09,600.0,0.0,80.0
371,372,52,7,90.0,8,0,4,VIP,Bank Transfer,False,True,2022-11-06,1080.0,10.0,72.0
372,373,66,9,90.0,18,2,4,VIP,Credit Card,False,True,2023-04-02,1080.0,10.0,162.0
373,374,34,22,100.0,13,2,3,VIP,Credit Card,True,False,2024-02-18,1200.0,0.0,130.0
374,375,61,3,25.0,18,2,5,Premium,Credit Card,False,False,2023-05-06,300.0,0.0,45.0
375,376,45,1,25.0,0,4,1,VIP,Credit Card,False,False,2022-12-03,300.0,0.0,0.0
376,377,47,19,67.5,2,4,1,Premium,Credit Card,True,True,2023-05-14,810.0,7.5,13.5
377,378,46,2,25.0,15,1,4,VIP,Credit Card,False,True,2023-01-21,300.0,0.0,37.5
378,379,63,21,67.5,7,2,4,Premium,Bank Transfer,True,True,2024-03-15,810.0,7.5,47.25
379,380,23,24,100.0,16,8,5,VIP,PayPal,False,False,2022-09-02,1200.0,0.0,160.0
380,381,52,5,25.0,20,3,5,VIP,Credit Card,False,False,2024-03-01,300.0,0.0,50.0
381,382,58,17,90.0,10,4,3,VIP,Credit Card,False,True,2024-05-10,1080.0,10.0,90.0
382,383,54,19,100.0,14,0,4,VIP,Bank Transfer,True,False,2023-11-29,1200.0,0.0,140.0
383,384,41,5,25.0,12,3,4,Premium,Credit Card,True,False,2023-05-13,300.0,0.0,30.0
384,385,46,23,75.0,19,1,5,Premium,Credit Card,True,False,2024-03-06,900.0,0.0,142.5
385,386,66,21,75.0,15,1,5,Premium,Credit Card,True,False,2022-12-03,900.0,0.0,112.5
386,387,63,14,90.0,4,0,2,VIP,Bank Transfer,True,True,2023-11-14,1080.0,10.0,36.0
387,388,48,10,100.0,21,4,5,VIP,Credit Card,False,False,2023-06-24,1200.0,0.0,210.0
388,389,52,21,67.5,3,0,2,Premium,Credit Card,False,True,2023-05-26,810.0,7.5,20.25
389,390,50,7,67.5,18,3,5,Premium,Bank Transfer,True,True,2023-07-11,810.0,7.5,121.5
390,391,69,8,100.0,14,1,3,VIP,Bank Transfer,False,False,2022-09-20,1200.0,0.0,140.0
391,392,38,8,75.0,4,4,1,Premium,Credit Card,False,False,2024-04-15,900.0,0.0,30.0
392,393,49,7,75.0,10,1,4,Premium,Credit Card,False,False,2023-04-30,900.0,0.0,75.0
393,394,40,13,100.0,17,0,5,VIP,Bank Transfer,False,False,2022-09-01,1200.0,0.0,170.0
394,395,50,14,90.0,9,2,4,VIP,Bank Transfer,False,True,2024-03-16,1080.0,10.0,81.0
395,396,20,19,50.0,13,6,3,Standard,Venmo,False,False,2024-04-19,600.0,0.0,65.0
396,397,35,11,90.0,18,3,5,VIP,Credit Card,False,True,2024-03-23,1080.0,10.0,162.0
397,398,42,2,25.0,4,4,1,Premium,Credit Card,False,False,2023-08-20,300.0,0.0,10.0
398,399,59,17,75.0,14,0,4,Premium,Credit Card,True,False,2023-10-06,900.0,0.0,105.0
399,400,48,6,75.0,5,1,1,Premium,Credit Card,False,True,2023-08-02,900.0,0.0,37.5
400,401,20,9,30.0,20,6,5,Basic,Venmo,True,False,2024-03-12,360.0,0.0,60.0
401,402,57,19,100.0,1,1,3,VIP,Credit Card,False,False,2023-05-19,1200.0,0.0,10.0
402,403,63,5,25.0,9,2,3,Premium,Bank Transfer,True,False,2023-07-06,300.0,0.0,22.5
403,404,41,9,90.0,19,3,4,VIP,Credit Card,False,True,2023-12-19,1080.0,10.0,171.0
404,405,67,7,100.0,15,1,5,VIP,Credit Card,True,False,2022-10-21,1200.0,0.0,150.0
405,406,49,4,25.0,18,0,5,VIP,Bank Transfer,True,True,2024-05-03,300.0,0.0,45.0
406,407,64,18,100.0,5,4,3,VIP,Bank Transfer,True,False,2024-08-12,1200.0,0.0,50.0
407,408,39,18,75.0,14,3,4,Premium,Credit Card,False,False,2023-12-28,900.0,0.0,105.0
408,409,40,20,75.0,0,2,1,Premium,Credit Card,True,False,2024-02-08,900.0,0.0,0.0
409,410,19,17,50.0,17,9,5,Standard,PayPal,True,False,2023-07-08,600.0,0.0,85.0
410,411,44,4,25.0,20,2,5,VIP,Credit Card,False,True,2024-06-25,300.0,0.0,50.0
411,412,59,22,100.0,10,3,4,VIP,Credit Card,False,False,2023-09-24,1200.0,0.0,100.0
412,413,19,16,50.0,10,6,4,Standard,PayPal,True,False,2023-09-21,600.0,0.0,50.0
413,414,43,22,67.5,13,3,4,Premium,Bank Transfer,False,True,2022-10-04,810.0,7.5,87.75
414,415,34,23,90.0,9,4,4,VIP,Credit Card,True,True,2023-08-10,1080.0,10.0,81.0
415,416,57,5,25.0,16,0,4,Premium,Credit Card,True,False,2023-09-24,300.0,0.0,40.0
416,417,50,9,75.0,10,1,3,Premium,Bank Transfer,False,False,2024-05-15,900.0,0.0,75.0
417,418,26,2,25.0,19,6,5,Standard,PayPal,False,True,2022-10-24,300.0,0.0,47.5
418,419,60,2,25.0,14,3,4,VIP,Bank Transfer,True,True,2022-12-07,300.0,0.0,35.0
419,420,65,4,25.0,11,4,4,Premium,Credit Card,False,True,2023-07-26,300.0,0.0,27.5
420,421,56,20,90.0,2,3,2,VIP,Bank Transfer,False,True,2023-01-13,1080.0,10.0,18.0
421,422,46,20,67.5,21,0,5,Premium,Bank Transfer,False,True,2023-11-03,810.0,7.5,141.75
422,423,59,17,100.0,17,4,5,VIP,Credit Card,False,False,2024-05-16,1200.0,0.0,170.0
423,424,43,20,75.0,6,3,3,Premium,Credit Card,False,False,2022-12-05,900.0,0.0,45.0
424,425,52,21,100.0,10,0,3,VIP,Credit Card,True,False,2023-01-24,1200.0,0.0,100.0
425,426,67,19,90.0,11,0,4,VIP,Bank Transfer,True,True,2023-05-12,1080.0,10.0,99.0
426,427,42,3,25.0,16,3,5,Premium,Credit Card,True,True,2023-09-29,300.0,0.0,40.0
427,428,41,5,25.0,15,2,4,Premium,Credit Card,False,True,2023-05-29,300.0,0.0,37.5
428,429,30,10,45.0,2,4,1,Standard,Credit Card,False,True,2023-10-23,540.0,5.0,9.0
429,430,24,6,30.0,19,5,5,Basic,PayPal,False,True,2024-03-30,360.0,0.0,57.0
430,431,53,3,25.0,12,1,4,VIP,Bank Transfer,True,True,2022-12-31,300.0,0.0,30.0
431,432,62,17,100.0,7,0,4,VIP,Credit Card,True,False,2023-09-17,1200.0,0.0,70.0
432,433,37,10,100.0,4,3,2,VIP,Credit Card,True,False,2023-01-15,1200.0,0.0,40.0
433,434,18,24,90.0,16,8,5,VIP,Venmo,True,True,2023-03-21,1080.0,10.0,144.0
434,435,25,12,30.0,12,7,4,Basic,PayPal,False,False,2023-11-05,360.0,0.0,36.0
435,436,63,1,25.0,21,1,5,Premium,Credit Card,False,True,2022-10-09,300.0,0.0,52.5
436,437,33,18,100.0,18,4,5,VIP,Credit Card,False,False,2022-09-03,1200.0,0.0,180.0
437,438,31,19,75.0,11,2,3,Premium,Credit Card,False,False,2023-03-16,900.0,0.0,82.5
438,439,29,22,30.0,18,5,5,Basic,PayPal,True,False,2024-01-08,360.0,0.0,54.0
439,440,68,20,100.0,16,4,5,VIP,Bank Transfer,False,False,2024-02-02,1200.0,0.0,160.0
440,441,40,4,25.0,16,4,4,Premium,Credit Card,True,True,2023-11-19,300.0,0.0,40.0
441,442,32,15,75.0,9,0,4,Premium,Credit Card,True,False,2023-07-05,900.0,0.0,67.5
442,443,45,9,90.0,17,1,4,VIP,Credit Card,True,True,2022-09-12,1080.0,10.0,153.0
443,444,51,6,100.0,0,2,2,VIP,Credit Card,False,False,2023-04-25,1200.0,0.0,0.0
444,445,19,12,75.0,20,6,5,Premium,Venmo,False,False,2023-07-09,900.0,0.0,150.0
445,446,49,18,90.0,3,0,3,VIP,Bank Transfer,False,True,2023-09-21,1080.0,10.0,27.0
446,447,40,23,100.0,5,4,1,VIP,Bank Transfer,False,False,2023-03-27,1200.0,0.0,50.0
447,448,39,15,67.5,12,2,4,Premium,Bank Transfer,False,True,2023-10-17,810.0,7.5,81.0
448,449,68,19,100.0,21,0,5,VIP,Credit Card,False,False,2023-09-24,1200.0,0.0,210.0
449,450,42,9,100.0,7,1,4,VIP,Credit Card,True,False,2023-08-18,1200.0,0.0,70.0
450,451,39,22,67.5,6,0,1,Premium,Credit Card,False,True,2023-03-04,810.0,7.5,40.5
451,452,39,24,75.0,4,0,2,Premium,Credit Card,True,False,2022-12-07,900.0,0.0,30.0
452,453,66,13,67.5,14,2,4,Premium,Bank Transfer,False,True,2022-10-06,810.0,7.5,94.5
453,454,69,16,90.0,15,4,5,VIP,Bank Transfer,True,True,2023-01-19,1080.0,10.0,135.0
454,455,59,13,75.0,15,4,5,Premium,Credit Card,False,False,2022-12-05,900.0,0.0,112.5
455,456,23,1,25.0,15,8,4,VIP,Venmo,True,True,2024-02-05,300.0,0.0,37.5
456,457,32,18,75.0,20,3,4,Premium,Bank Transfer,True,False,2024-02-27,900.0,0.0,150.0
457,458,60,22,100.0,7,4,3,VIP,Bank Transfer,False,False,2024-08-14,1200.0,0.0,70.0
458,459,54,3,25.0,2,4,1,VIP,Credit Card,False,False,2023-11-15,300.0,0.0,5.0
459,460,50,17,67.5,8,0,3,Premium,Credit Card,False,True,2023-12-21,810.0,7.5,54.0
460,461,25,22,90.0,14,8,3,VIP,PayPal,True,True,2022-12-29,1080.0,10.0,126.0
461,462,61,5,25.0,8,3,3,VIP,Credit Card,True,False,2023-06-12,300.0,0.0,20.0
462,463,61,6,75.0,4,2,2,Premium,Credit Card,False,False,2023-06-02,900.0,0.0,30.0
463,464,22,21,30.0,12,8,3,Basic,PayPal,True,False,2024-04-06,360.0,0.0,36.0
464,465,56,17,100.0,15,4,5,VIP,Credit Card,True,False,2024-05-09,1200.0,0.0,150.0
465,466,21,17,90.0,11,5,4,VIP,PayPal,True,True,2024-05-26,1080.0,10.0,99.0
466,467,23,1,25.0,21,8,5,VIP,Venmo,True,True,2023-08-15,300.0,0.0,52.5
467,468,62,7,90.0,15,2,5,VIP,Credit Card,True,True,2023-08-21,1080.0,10.0,135.0
468,469,49,22,90.0,4,2,3,VIP,Credit Card,True,True,2023-04-13,1080.0,10.0,36.0
469,470,69,16,67.5,12,2,4,Premium,Bank Transfer,False,True,2023-10-14,810.0,7.5,81.0
470,471,47,5,25.0,6,1,3,VIP,Credit Card,False,False,2023-10-08,300.0,0.0,15.0
471,472,64,16,100.0,19,0,5,VIP,Bank Transfer,True,False,2023-09-17,1200.0,0.0,190.0
472,473,52,4,25.0,13,2,4,VIP,Credit Card,False,True,2024-03-14,300.0,0.0,32.5
473,474,57,11,67.5,15,4,5,Premium,Bank Transfer,False,True,2023-10-29,810.0,7.5,101.25
474,475,69,14,100.0,10,4,4,VIP,Credit Card,False,False,2024-02-14,1200.0,0.0,100.0
475,476,33,13,67.5,4,4,1,Premium,Credit Card,False,True,2024-03-07,810.0,7.5,27.0
476,477,30,24,45.0,7,3,4,Standard,Credit Card,False,True,2024-04-29,540.0,5.0,31.5
477,478,67,8,100.0,11,4,4,VIP,Credit Card,True,False,2024-03-27,1200.0,0.0,110.0
478,479,59,21,100.0,21,0,5,VIP,Credit Card,True,False,2023-01-02,1200.0,0.0,210.0
479,480,47,20,75.0,6,4,3,Premium,Bank Transfer,False,False,2023-11-19,900.0,0.0,45.0
480,481,36,15,90.0,5,3,3,VIP,Credit Card,True,True,2022-12-29,1080.0,10.0,45.0
481,482,34,18,75.0,9,4,4,Premium,Credit Card,False,False,2024-01-09,900.0,0.0,67.5
482,483,36,7,67.5,2,1,2,Premium,Credit Card,False,True,2022-09-29,810.0,7.5,13.5
483,484,45,21,90.0,5,0,3,VIP,Bank Transfer,True,True,2023-11-11,1080.0,10.0,45.0
484,485,43,19,75.0,18,2,5,Premium,Credit Card,False,False,2024-08-13,900.0,0.0,135.0
485,486,54,9,67.5,1,4,3,Premium,Credit Card,False,True,2024-03-10,810.0,7.5,6.75
486,487,43,11,67.5,18,3,5,Premium,Bank Transfer,True,True,2023-07-25,810.0,7.5,121.5
487,488,40,10,67.5,16,0,5,Premium,Credit Card,False,True,2023-08-16,810.0,7.5,108.0
488,489,26,14,67.5,16,9,5,Premium,PayPal,False,True,2024-05-03,810.0,7.5,108.0
489,490,29,16,100.0,13,6,4,VIP,Venmo,True,False,2024-05-27,1200.0,0.0,130.0
490,491,18,8,30.0,12,7,4,Basic,PayPal,True,False,2024-07-31,360.0,0.0,36.0
491,492,18,1,25.0,15,8,5,Premium,Venmo,False,False,2024-05-26,300.0,0.0,37.5
492,493,64,12,90.0,2,4,1,VIP,Credit Card,True,True,2023-05-19,1080.0,10.0,18.0
493,494,51,3,25.0,10,4,3,VIP,Bank Transfer,True,True,2022-09-26,300.0,0.0,25.0
494,495,49,2,25.0,9,1,3,Premium,Bank Transfer,False,True,2024-07-16,300.0,0.0,22.5
495,496,65,16,100.0,2,3,3,VIP,Credit Card,False,False,2024-01-08,1200.0,0.0,20.0
496,497,42,4,25.0,8,0,4,VIP,Credit Card,False,False,2023-02-17,300.0,0.0,20.0
497,498,57,2,25.0,15,3,4,Premium,Credit Card,False,False,2023-09-29,300.0,0.0,37.5
498,499,62,12,75.0,17,2,4,Premium,Credit Card,True,False,2022-10-27,900.0,0.0,127.5
499,500,18,24,50.0,14,6,3,Standard,Venmo,False,False,2023-11-20,600.0,0.0,70.0
500,501,33,17,90.0,14,2,4,VIP,Credit Card,False,True,2024-04-19,1080.0,10.0,126.0
501,502,56,20,90.0,15,4,5,VIP,Credit Card,False,True,2022-10-06,1080.0,10.0,135.0
502,503,22,21,100.0,11,6,3,VIP,PayPal,True,False,2023-03-11,1200.0,0.0,110.0
503,504,39,10,75.0,5,3,1,Premium,Bank Transfer,False,False,2022-11-18,900.0,0.0,37.5
504,505,46,20,67.5,3,1,1,Premium,Credit Card,False,True,2023-12-15,810.0,7.5,20.25
505,506,20,8,67.5,16,5,5,Premium,Venmo,True,True,2023-04-16,810.0,7.5,108.0
506,507,29,18,67.5,10,8,4,Premium,PayPal,True,True,2023-01-17,810.0,7.5,67.5
507,508,43,18,67.5,1,3,2,Premium,Bank Transfer,True,True,2024-03-04,810.0,7.5,6.75
508,509,33,18,67.5,14,2,4,Premium,Credit Card,False,True,2023-12-08,810.0,7.5,94.5
509,510,68,2,25.0,13,0,4,Premium,Credit Card,True,True,2023-02-14,300.0,0.0,32.5
510,511,54,12,75.0,12,0,4,Premium,Bank Transfer,True,False,2024-06-08,900.0,0.0,90.0
511,512,39,10,100.0,13,0,4,VIP,Bank Transfer,False,False,2023-07-18,1200.0,0.0,130.0
512,513,46,8,67.5,14,2,4,Premium,Credit Card,False,True,2024-03-28,810.0,7.5,94.5
513,514,31,19,75.0,7,1,4,Premium,Credit Card,False,False,2023-04-29,900.0,0.0,52.5
514,515,45,10,75.0,8,4,3,Premium,Bank Transfer,False,False,2023-10-08,900.0,0.0,60.0
515,516,22,11,67.5,14,6,4,Premium,PayPal,False,True,2022-12-24,810.0,7.5,94.5
516,517,64,14,75.0,2,1,2,Premium,Credit Card,False,False,2023-09-20,900.0,0.0,15.0
517,518,66,15,90.0,16,3,5,VIP,Credit Card,False,True,2024-05-26,1080.0,10.0,144.0
518,519,47,24,75.0,7,1,3,Premium,Credit Card,False,False,2022-12-03,900.0,0.0,52.5
519,520,63,23,67.5,15,3,4,Premium,Credit Card,False,True,2024-03-01,810.0,7.5,101.25
520,521,69,10,100.0,10,2,4,VIP,Credit Card,True,False,2023-10-09,1200.0,0.0,100.0
521,522,22,4,25.0,20,9,4,VIP,Venmo,False,True,2023-02-12,300.0,0.0,50.0
522,523,29,7,50.0,19,5,5,Standard,PayPal,False,False,2022-10-25,600.0,0.0,95.0
523,524,33,11,75.0,20,1,5,Premium,Credit Card,True,False,2022-11-09,900.0,0.0,150.0
524,525,43,24,100.0,0,1,1,VIP,Credit Card,False,False,2023-08-19,1200.0,0.0,0.0
525,526,43,22,67.5,18,3,5,Premium,Bank Transfer,False,True,2024-06-05,810.0,7.5,121.5
526,527,65,22,90.0,17,0,5,VIP,Bank Transfer,True,True,2022-10-27,1080.0,10.0,153.0
527,528,38,3,25.0,17,0,5,VIP,Bank Transfer,False,False,2022-10-21,300.0,0.0,42.5
528,529,56,5,25.0,19,1,5,Premium,Credit Card,False,True,2024-04-18,300.0,0.0,47.5
529,530,53,2,25.0,4,2,2,Premium,Bank Transfer,True,True,2024-06-02,300.0,0.0,10.0
530,531,50,12,90.0,10,4,4,VIP,Bank Transfer,True,True,2023-05-01,1080.0,10.0,90.0
531,532,47,21,90.0,0,0,3,VIP,Credit Card,False,True,2023-01-16,1080.0,10.0,0.0
532,533,54,5,25.0,21,2,5,Premium,Credit Card,False,True,2024-06-03,300.0,0.0,52.5
