num_passengers,sales_channel,trip_type,booking_class,purchase_lead_time_days,length_of_stay,flight_hour,flight_day,departure_airport,arrival_airport,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration_hrs,booking_complete,ticket_price_$
4,Internet,RoundTrip,Economy,368,36,16,Sun,AKL,KUL,Malaysia,0,0,0,8.83,0,1812
1,Internet,RoundTrip,Admiral,59,37,15,Sun,AKL,KUL,Malaysia,0,0,0,8.83,0,4348
1,Internet,RoundTrip,Admiral,6,21,21,Sun,AKL,KUL,New Zealand,0,0,0,8.83,0,4224
3,Internet,RoundTrip,Admiral,67,22,7,Wed,AKL,KUL,Vietnam,1,1,0,8.83,0,4242
1,Internet,RoundTrip,Economy,169,22,9,Sat,AKL,KUL,New Zealand,1,0,0,8.83,0,639
1,Internet,RoundTrip,Economy,214,38,12,Thu,AKL,KUL,Malaysia,0,0,0,8.83,0,1493
1,Internet,RoundTrip,Admiral,5,19,14,Thu,AKL,KUL,Malaysia,1,0,0,8.83,0,4074
2,Internet,RoundTrip,Economy,14,17,10,Sat,AKL,KUL,(not set),1,0,0,8.83,1,1436
2,Internet,RoundTrip,Business,173,64,14,Thu,AKL,KUL,Malaysia,0,0,0,8.83,0,3336
1,Internet,RoundTrip,Admiral,7,22,7,Mon,AKL,KUL,New Zealand,1,0,0,8.83,0,4351
1,Internet,RoundTrip,Business,196,86,3,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,2158
2,Internet,RoundTrip,Economy,155,24,7,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,404
1,Internet,RoundTrip,Admiral,245,19,9,Sat,AKL,KUL,New Zealand,0,0,0,8.83,0,4235
1,Mobile,RoundTrip,Admiral,22,82,10,Fri,AKL,KUL,Malaysia,1,1,1,8.83,1,3652
1,Internet,RoundTrip,Admiral,325,22,4,Wed,AKL,KUL,Malaysia,1,0,0,8.83,0,4080
1,Internet,OneWay,Economy,6,1,23,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,862
2,Internet,RoundTrip,Admiral,130,18,10,Mon,AKL,KUL,New Zealand,0,0,0,8.83,0,4919
1,Internet,RoundTrip,Economy,218,17,2,Fri,AKL,KUL,Malaysia,1,0,1,8.83,1,1155
1,Internet,RoundTrip,Business,189,35,8,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,3160
1,Internet,RoundTrip,Business,35,41,15,Thu,AKL,KUL,Malaysia,1,1,1,8.83,0,2382
1,Internet,RoundTrip,Admiral,189,60,8,Tue,AKL,KUL,New Zealand,0,1,1,8.83,0,4757
4,Internet,RoundTrip,Business,226,17,6,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,3111
1,Internet,RoundTrip,Economy,122,30,13,Thu,AKL,KUL,India,1,0,0,8.83,0,489
2,Internet,RoundTrip,Economy,88,30,8,Wed,AKL,KUL,Malaysia,1,0,1,8.83,0,1434
4,Internet,RoundTrip,Admiral,211,21,10,Fri,AKL,KUL,Malaysia,1,0,0,8.83,1,4367
1,Internet,RoundTrip,Admiral,259,82,9,Sun,AKL,KUL,Malaysia,1,0,1,8.83,1,3776
5,Internet,RoundTrip,Admiral,188,17,12,Thu,AKL,KUL,Malaysia,1,0,1,8.83,1,3603
1,Internet,RoundTrip,Admiral,129,25,9,Mon,AKL,KUL,New Zealand,1,0,1,8.83,0,4632
2,Internet,RoundTrip,Economy,190,69,21,Thu,AKL,KUL,New Zealand,1,0,0,8.83,0,1408
1,Internet,RoundTrip,Business,172,54,8,Tue,AKL,KUL,Malaysia,1,1,1,8.83,0,2948
1,Internet,RoundTrip,Economy,149,17,4,Mon,AKL,KUL,New Zealand,1,0,1,8.83,0,1861
1,Internet,RoundTrip,Admiral,15,28,7,Sun,AKL,KUL,Saudi Arabia,0,0,0,8.83,1,4208
4,Internet,RoundTrip,Admiral,38,17,4,Sun,AKL,KUL,Malaysia,0,0,0,8.83,0,3931
1,Mobile,RoundTrip,Economy,8,238,5,Fri,AKL,KUL,New Zealand,1,1,0,8.83,0,666
1,Internet,RoundTrip,Business,214,23,8,Sun,AKL,KUL,New Zealand,1,1,0,8.83,0,2298
1,Internet,RoundTrip,Economy,14,275,3,Wed,AKL,KUL,Singapore,1,0,1,8.83,1,560
2,Internet,RoundTrip,Admiral,9,84,13,Fri,AKL,KUL,Malaysia,1,1,1,8.83,0,4976
1,Internet,RoundTrip,Economy,70,20,14,Sat,AKL,KUL,Malaysia,0,0,0,8.83,0,503
3,Internet,RoundTrip,Economy,35,17,3,Sun,AKL,KUL,Malaysia,1,0,1,8.83,0,680
4,Internet,RoundTrip,Business,53,42,23,Sat,AKL,KUL,New Zealand,1,0,1,8.83,0,2623
1,Internet,RoundTrip,Business,77,28,15,Wed,AKL,KUL,Malaysia,1,1,0,8.83,0,2568
2,Internet,RoundTrip,Business,259,39,21,Thu,AKL,KUL,New Zealand,1,0,1,8.83,0,2915
1,Internet,RoundTrip,Economy,106,27,7,Sun,AKL,KUL,Malaysia,0,0,0,8.83,0,1447
1,Internet,RoundTrip,Business,194,86,3,Sun,AKL,KUL,New Zealand,1,0,1,8.83,0,2207
1,Internet,RoundTrip,Admiral,134,26,15,Wed,AKL,KUL,Malaysia,1,0,0,8.83,0,4217
1,Internet,RoundTrip,Admiral,3,36,16,Sun,AKL,KUL,Malaysia,0,0,1,8.83,1,4724
1,Internet,RoundTrip,Business,149,17,2,Thu,AKL,KUL,New Zealand,1,0,1,8.83,0,2821
2,Internet,RoundTrip,Business,9,44,8,Fri,AKL,KUL,Malaysia,1,0,1,8.83,1,2935
1,Internet,RoundTrip,Business,37,95,17,Tue,AKL,KUL,Netherlands,1,0,1,8.83,0,3300
2,Internet,RoundTrip,Economy,183,34,11,Fri,AKL,KUL,New Zealand,1,0,1,8.83,0,544
1,Internet,RoundTrip,Economy,40,31,5,Fri,AKL,KUL,New Zealand,1,1,1,8.83,0,954
1,Internet,RoundTrip,Economy,95,83,6,Wed,AKL,KUL,New Zealand,0,0,0,8.83,1,745
1,Internet,RoundTrip,Admiral,135,24,4,Fri,AKL,KUL,New Zealand,0,0,0,8.83,0,3896
1,Mobile,RoundTrip,Admiral,15,90,13,Fri,AKL,KUL,Germany,1,0,1,8.83,0,4295
1,Internet,RoundTrip,Business,222,23,9,Sat,AKL,KUL,Malaysia,0,0,1,8.83,1,2470
2,Internet,RoundTrip,Admiral,64,29,12,Mon,AKL,KUL,Malaysia,1,0,0,8.83,1,4315
1,Internet,RoundTrip,Economy,162,19,8,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,1158
1,Internet,RoundTrip,Economy,22,27,9,Sun,AKL,KUL,New Zealand,0,0,1,8.83,0,1706
2,Internet,RoundTrip,Business,150,31,8,Sun,AKL,KUL,New Zealand,1,0,1,8.83,0,2422
1,Internet,RoundTrip,Business,73,27,12,Fri,AKL,KUL,New Zealand,0,0,0,8.83,0,3357
3,Internet,RoundTrip,Economy,133,19,9,Sat,AKL,KUL,New Zealand,0,0,0,8.83,0,1237
1,Internet,OneWay,Economy,24,1,0,Wed,AKL,KUL,New Zealand,1,0,0,8.83,0,281
1,Internet,RoundTrip,Business,66,20,14,Sun,AKL,KUL,Malaysia,0,1,1,8.83,0,2553
3,Internet,RoundTrip,Admiral,89,22,6,Sat,AKL,KUL,Malaysia,1,0,0,8.83,0,3837
2,Internet,RoundTrip,Economy,105,91,12,Sat,AKL,KUL,Malaysia,1,1,1,8.83,0,1839
1,Internet,RoundTrip,Economy,115,95,9,Thu,AKL,KUL,New Zealand,1,0,0,8.83,0,657
1,Internet,RoundTrip,Economy,151,39,7,Sun,AKL,KUL,New Zealand,1,0,1,8.83,0,1811
3,Internet,RoundTrip,Business,349,18,20,Mon,AKL,KUL,New Zealand,1,1,0,8.83,0,2692
1,Internet,RoundTrip,Economy,13,18,9,Fri,AKL,KUL,Malaysia,1,0,1,8.83,1,1179
2,Internet,RoundTrip,Business,29,20,1,Fri,AKL,KUL,New Zealand,0,0,0,8.83,0,3330
1,Mobile,RoundTrip,Economy,69,28,14,Thu,AKL,KUL,Malaysia,1,1,1,8.83,0,788
5,Internet,RoundTrip,Business,206,17,13,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,2319
1,Internet,RoundTrip,Business,6,21,3,Fri,AKL,KUL,Malaysia,1,0,0,8.83,0,2652
2,Mobile,RoundTrip,Admiral,23,31,4,Mon,AKL,KUL,Indonesia,1,0,0,8.83,0,4681
1,Internet,RoundTrip,Economy,197,19,3,Mon,AKL,KUL,New Zealand,0,0,0,8.83,1,1010
2,Internet,RoundTrip,Economy,368,65,2,Sun,AKL,KUL,Malaysia,1,0,1,8.83,1,1877
1,Internet,RoundTrip,Admiral,25,19,6,Fri,AKL,KUL,Malaysia,1,1,0,8.83,0,4815
1,Internet,RoundTrip,Business,189,33,11,Fri,AKL,KUL,Qatar,1,1,1,8.83,1,3500
1,Mobile,RoundTrip,Business,123,70,22,Tue,AKL,KUL,Malaysia,0,0,0,8.83,0,2562
2,Internet,RoundTrip,Economy,298,22,7,Tue,AKL,KUL,Malaysia,1,0,0,8.83,0,1324
1,Internet,RoundTrip,Admiral,89,24,9,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,4775
1,Internet,RoundTrip,Economy,241,125,11,Wed,AKL,KUL,New Zealand,1,0,1,8.83,0,285
2,Mobile,RoundTrip,Business,195,27,2,Wed,AKL,KUL,New Zealand,1,1,1,8.83,0,2111
1,Mobile,RoundTrip,Economy,84,18,9,Wed,AKL,KUL,Malaysia,0,0,0,8.83,0,300
1,Internet,RoundTrip,Economy,410,25,13,Sat,AKL,KUL,Germany,1,1,0,8.83,1,609
3,Internet,RoundTrip,Business,95,24,8,Tue,AKL,KUL,New Zealand,1,1,1,8.83,1,2314
1,Internet,RoundTrip,Economy,122,54,5,Thu,AKL,KUL,Hong Kong,0,0,1,8.83,0,1837
2,Internet,RoundTrip,Admiral,216,26,9,Sun,AKL,KUL,New Zealand,0,0,0,8.83,0,3826
1,Internet,RoundTrip,Economy,89,20,23,Wed,AKL,KUL,New Zealand,1,0,0,8.83,0,343
1,Internet,RoundTrip,Admiral,111,42,7,Mon,AKL,KUL,Japan,1,0,0,8.83,1,4515
1,Internet,RoundTrip,Economy,11,39,7,Sat,AKL,KUL,Malaysia,1,0,0,8.83,0,1040
3,Internet,RoundTrip,Admiral,174,17,3,Wed,AKL,KUL,New Zealand,1,0,0,8.83,0,3590
2,Mobile,RoundTrip,Admiral,162,18,4,Thu,AKL,KUL,Malaysia,0,0,0,8.83,1,4142
2,Internet,OneWay,Economy,139,1,8,Fri,AKL,KUL,New Zealand,1,0,0,8.83,0,413
1,Internet,RoundTrip,Economy,19,93,3,Mon,AKL,KUL,New Zealand,1,1,1,8.83,0,932
1,Internet,RoundTrip,Admiral,110,18,15,Thu,AKL,KUL,New Zealand,0,0,0,8.83,0,4626
2,Internet,RoundTrip,Business,9,54,7,Thu,AKL,KUL,Malaysia,1,0,1,8.83,1,3455
1,Mobile,RoundTrip,Business,47,28,15,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,2808
6,Mobile,RoundTrip,Admiral,349,21,5,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,4870
2,Internet,RoundTrip,Economy,109,21,17,Sun,AKL,KUL,Malaysia,1,1,1,8.83,1,1024
1,Internet,RoundTrip,Admiral,0,23,5,Tue,AKL,KUL,Malaysia,0,0,0,8.83,0,3895
4,Internet,RoundTrip,Admiral,38,21,0,Mon,AKL,KUL,Malaysia,1,0,1,8.83,0,4968
1,Internet,RoundTrip,Economy,58,28,8,Wed,AKL,KUL,New Zealand,0,0,1,8.83,0,1929
4,Internet,RoundTrip,Economy,192,20,6,Sun,AKL,KUL,Malaysia,1,0,1,8.83,1,1314
4,Mobile,RoundTrip,Admiral,210,21,4,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,4235
2,Internet,RoundTrip,Admiral,326,22,12,Sun,AKL,KUL,Malaysia,0,0,0,8.83,1,3676
2,Internet,RoundTrip,Admiral,13,17,10,Tue,AKL,KUL,Malaysia,1,1,1,8.83,0,3789
2,Internet,RoundTrip,Economy,240,64,14,Wed,AKL,KUL,Malaysia,0,1,0,8.83,0,1633
1,Internet,RoundTrip,Economy,39,21,7,Mon,AKL,KUL,New Zealand,0,0,0,8.83,0,1100
1,Internet,RoundTrip,Admiral,23,35,8,Sun,AKL,KUL,Indonesia,0,0,0,8.83,0,4111
5,Internet,OneWay,Business,198,34,14,Mon,AKL,KUL,Hong Kong,1,1,1,8.83,0,2381
1,Internet,RoundTrip,Admiral,75,30,10,Tue,AKL,KUL,Thailand,1,0,0,8.83,0,4723
1,Internet,RoundTrip,Economy,54,20,8,Mon,AKL,KUL,New Zealand,1,0,1,8.83,0,1775
1,Internet,RoundTrip,Economy,32,41,1,Sun,AKL,KUL,New Zealand,0,0,0,8.83,0,693
2,Internet,RoundTrip,Business,101,34,17,Thu,AKL,KUL,Switzerland,1,0,0,8.83,0,2278
2,Internet,RoundTrip,Economy,294,49,16,Tue,AKL,KUL,Japan,1,0,0,8.83,0,767
1,Internet,RoundTrip,Business,304,59,0,Wed,AKL,KUL,New Zealand,1,0,1,8.83,0,3183
3,Internet,RoundTrip,Economy,32,23,15,Wed,AKL,KUL,Malaysia,1,0,0,8.83,1,1929
2,Mobile,RoundTrip,Economy,160,24,22,Wed,AKL,KUL,New Zealand,1,0,0,8.83,0,1464
3,Internet,RoundTrip,Economy,363,18,2,Mon,AKL,KUL,Malaysia,1,1,1,8.83,0,382
1,Internet,RoundTrip,Business,214,31,9,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,3092
1,Internet,RoundTrip,Business,162,18,11,Tue,AKL,KUL,Malaysia,1,0,0,8.83,1,3149
5,Internet,RoundTrip,Admiral,97,21,10,Wed,AKL,KUL,Malaysia,1,1,0,8.83,1,4418
2,Internet,RoundTrip,Business,71,30,6,Mon,AKL,KUL,New Zealand,1,1,0,8.83,1,2119
2,Internet,RoundTrip,Economy,231,17,15,Tue,AKL,KUL,Malaysia,1,1,1,8.83,0,1367
2,Internet,RoundTrip,Economy,163,35,12,Fri,AKL,KUL,Malaysia,1,0,1,8.83,1,1954
1,Internet,RoundTrip,Business,62,21,3,Thu,AKL,KUL,Malaysia,1,1,0,8.83,0,2615
1,Internet,RoundTrip,Admiral,1,18,5,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,4779
1,Internet,RoundTrip,Business,314,19,8,Wed,AKL,KUL,New Zealand,0,1,0,8.83,0,2471
2,Internet,RoundTrip,Economy,178,69,9,Fri,AKL,KUL,Malaysia,1,0,0,8.83,0,981
1,Internet,RoundTrip,Admiral,253,107,10,Wed,AKL,KUL,New Zealand,0,0,0,8.83,0,4200
2,Internet,RoundTrip,Economy,81,43,6,Thu,AKL,KUL,New Zealand,1,0,1,8.83,0,1595
1,Internet,RoundTrip,Admiral,30,85,15,Fri,AKL,KUL,Malaysia,1,0,0,8.83,1,4053
1,Internet,RoundTrip,Business,120,20,12,Fri,AKL,KUL,New Zealand,1,0,1,8.83,0,2784
1,Internet,RoundTrip,Admiral,25,19,3,Wed,AKL,KUL,Malaysia,1,0,1,8.83,0,3874
1,Internet,RoundTrip,Economy,62,30,7,Thu,AKL,KUL,Malaysia,1,0,1,8.83,0,667
1,Internet,RoundTrip,Business,58,17,6,Wed,AKL,KUL,New Zealand,1,1,0,8.83,0,3068
4,Internet,RoundTrip,Economy,268,18,13,Tue,AKL,KUL,Philippines,1,0,1,8.83,0,493
2,Internet,RoundTrip,Business,199,27,8,Fri,AKL,KUL,New Zealand,1,0,0,8.83,0,2497
5,Internet,RoundTrip,Business,206,17,13,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,2320
2,Internet,RoundTrip,Economy,159,29,21,Sun,AKL,KUL,New Zealand,1,1,1,8.83,0,294
1,Internet,RoundTrip,Admiral,171,35,8,Wed,AKL,KUL,New Zealand,1,0,1,8.83,0,4163
1,Internet,RoundTrip,Business,6,18,6,Tue,AKL,KUL,Malaysia,1,0,1,8.83,1,3221
1,Internet,RoundTrip,Admiral,269,29,9,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,4118
1,Internet,RoundTrip,Business,13,22,17,Sat,AKL,KUL,United Kingdom,1,0,1,8.83,0,3299
1,Internet,RoundTrip,Economy,301,121,15,Sun,AKL,KUL,Malaysia,0,1,0,8.83,0,721
1,Internet,RoundTrip,Economy,301,34,0,Sat,AKL,KUL,New Zealand,1,0,0,8.83,0,1151
1,Internet,RoundTrip,Admiral,72,26,13,Wed,AKL,KUL,Malaysia,1,0,1,8.83,0,4740
2,Internet,RoundTrip,Economy,224,18,16,Tue,AKL,KUL,Malaysia,1,0,1,8.83,0,651
3,Internet,RoundTrip,Economy,269,17,1,Fri,AKL,KUL,Malaysia,1,1,1,8.83,0,345
2,Internet,RoundTrip,Admiral,246,24,4,Sat,AKL,KUL,Malaysia,0,0,0,8.83,0,3571
1,Mobile,RoundTrip,Economy,44,19,7,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,1596
1,Mobile,RoundTrip,Economy,32,60,2,Wed,AKL,KUL,Malaysia,1,0,0,8.83,0,1727
2,Internet,RoundTrip,Economy,198,20,5,Mon,AKL,KUL,Malaysia,1,0,0,8.83,0,1867
2,Internet,RoundTrip,Economy,94,22,15,Fri,AKL,KUL,Malaysia,1,0,1,8.83,0,1479
1,Internet,RoundTrip,Economy,265,59,10,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,1606
2,Internet,RoundTrip,Admiral,229,20,7,Thu,AKL,KUL,New Zealand,1,0,1,8.83,0,4974
2,Internet,RoundTrip,Business,282,18,16,Sat,AKL,KUL,Malaysia,1,1,0,8.83,0,3252
1,Internet,RoundTrip,Business,32,48,12,Mon,AKL,KUL,Sri Lanka,0,0,0,8.83,0,2492
2,Internet,RoundTrip,Business,113,47,17,Sat,AKL,KUL,Malaysia,1,1,1,8.83,0,2199
1,Mobile,RoundTrip,Economy,96,20,3,Tue,AKL,KUL,New Zealand,1,1,1,8.83,0,767
1,Internet,RoundTrip,Business,66,203,7,Wed,AKL,KUL,Malaysia,0,0,0,8.83,1,2967
1,Internet,RoundTrip,Admiral,49,40,17,Fri,AKL,KUL,Malaysia,0,0,0,8.83,0,3804
1,Internet,RoundTrip,Economy,3,49,11,Tue,AKL,KUL,New Zealand,1,1,1,8.83,0,1935
2,Internet,RoundTrip,Business,254,30,8,Fri,AKL,KUL,New Zealand,1,0,0,8.83,0,2553
1,Internet,RoundTrip,Economy,192,61,3,Mon,AKL,KUL,New Zealand,0,1,1,8.83,0,1101
1,Internet,RoundTrip,Admiral,186,19,15,Sun,AKL,KUL,Malaysia,0,0,0,8.83,1,3522
2,Internet,RoundTrip,Business,296,37,6,Sat,AKL,KUL,New Zealand,1,0,1,8.83,0,2030
2,Internet,RoundTrip,Admiral,74,31,7,Wed,AKL,KUL,Malaysia,1,1,0,8.83,0,4766
1,Internet,RoundTrip,Economy,283,56,9,Mon,AKL,KUL,New Zealand,1,0,0,8.83,0,377
1,Internet,RoundTrip,Business,29,48,12,Fri,AKL,KUL,Malaysia,1,0,0,8.83,0,3223
1,Internet,RoundTrip,Economy,8,188,6,Sun,AKL,KUL,New Zealand,1,1,0,8.83,0,553
1,Mobile,RoundTrip,Business,55,20,7,Sat,AKL,KUL,Malaysia,1,1,1,8.83,0,2707
1,Internet,RoundTrip,Economy,231,89,11,Sun,AKL,KUL,Malaysia,0,0,1,8.83,0,1467
2,Internet,RoundTrip,Economy,250,30,12,Wed,AKL,KUL,Singapore,1,1,1,8.83,1,415
2,Internet,RoundTrip,Admiral,132,19,8,Mon,AKL,KUL,New Zealand,1,0,0,8.83,0,4617
1,Internet,RoundTrip,Economy,123,78,15,Fri,AKL,KUL,Germany,1,0,0,8.83,0,316
2,Internet,RoundTrip,Admiral,54,209,12,Wed,AKL,KUL,Malaysia,1,0,0,8.83,0,3747
2,Internet,RoundTrip,Admiral,156,22,8,Wed,AKL,KUL,Malaysia,1,0,0,8.83,0,4915
1,Internet,RoundTrip,Business,26,126,7,Tue,AKL,KUL,Japan,1,0,0,8.83,0,2395
1,Internet,RoundTrip,Economy,285,20,14,Wed,AKL,KUL,Malaysia,1,1,0,8.83,1,273
5,Internet,RoundTrip,Economy,343,43,4,Thu,AKL,KUL,New Zealand,1,0,0,8.83,0,1007
1,Internet,RoundTrip,Economy,218,27,6,Mon,AKL,KUL,Malaysia,0,0,1,8.83,0,1132
2,Internet,RoundTrip,Business,347,21,4,Mon,AKL,KUL,New Zealand,1,0,0,8.83,0,3244
1,Internet,RoundTrip,Economy,363,31,16,Sun,AKL,KUL,Malaysia,1,0,1,8.83,0,1508
4,Internet,RoundTrip,Admiral,346,35,9,Wed,AKL,KUL,New Zealand,1,1,0,8.83,0,4101
1,Internet,RoundTrip,Economy,61,41,16,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,363
1,Internet,RoundTrip,Admiral,87,23,8,Tue,AKL,KUL,New Zealand,0,1,1,8.83,0,4350
1,Internet,RoundTrip,Admiral,352,20,1,Sun,AKL,KUL,Malaysia,1,1,1,8.83,0,3719
1,Internet,RoundTrip,Admiral,77,35,7,Mon,AKL,KUL,Malaysia,0,0,1,8.83,0,4734
2,Internet,RoundTrip,Business,255,33,10,Sat,AKL,KUL,Malaysia,1,0,0,8.83,0,2616
2,Internet,RoundTrip,Economy,139,21,17,Wed,AKL,KUL,France,0,0,0,8.83,1,1878
1,Internet,RoundTrip,Economy,280,80,8,Mon,AKL,KUL,Malaysia,1,0,0,8.83,0,1706
2,Internet,RoundTrip,Business,123,29,21,Thu,AKL,KUL,New Zealand,0,0,0,8.83,0,3340
1,Internet,RoundTrip,Admiral,11,30,5,Mon,AKL,KUL,Malaysia,0,0,0,8.83,0,4205
6,Internet,RoundTrip,Economy,23,17,12,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,1063
1,Internet,RoundTrip,Business,269,20,6,Tue,AKL,KUL,Malaysia,1,0,0,8.83,0,2192
1,Internet,RoundTrip,Business,14,200,19,Fri,AKL,KUL,New Zealand,1,0,0,8.83,0,3210
1,Internet,RoundTrip,Economy,267,91,7,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,552
1,Internet,RoundTrip,Economy,213,28,20,Tue,AKL,KUL,Germany,1,0,0,8.83,0,623
1,Internet,RoundTrip,Business,237,21,5,Wed,AKL,KUL,United Kingdom,0,0,0,8.83,1,2677
1,Internet,RoundTrip,Business,191,17,14,Wed,AKL,KUL,Croatia,0,0,0,8.83,0,2957
1,Internet,RoundTrip,Economy,10,61,9,Fri,AKL,KUL,Malaysia,1,0,1,8.83,0,870
1,Internet,RoundTrip,Economy,244,30,3,Wed,AKL,KUL,Malaysia,1,0,1,8.83,1,1712
2,Internet,RoundTrip,Economy,224,18,15,Sun,AKL,KUL,Germany,0,0,0,8.83,0,596
3,Internet,RoundTrip,Admiral,109,20,4,Tue,AKL,KUL,Singapore,1,0,1,8.83,0,4080
2,Internet,RoundTrip,Business,265,37,10,Thu,AKL,KUL,New Zealand,1,0,0,8.83,0,2686
2,Internet,RoundTrip,Admiral,75,21,9,Sat,AKL,KUL,Malaysia,0,0,0,8.83,1,3768
1,Internet,RoundTrip,Economy,119,21,22,Sun,AKL,KUL,Malaysia,0,1,0,8.83,0,319
1,Internet,RoundTrip,Business,50,17,10,Wed,AKL,KUL,Malaysia,1,1,1,8.83,1,2443
1,Internet,RoundTrip,Admiral,130,28,22,Tue,AKL,KUL,New Zealand,1,1,1,8.83,0,3880
1,Internet,RoundTrip,Admiral,30,85,15,Fri,AKL,KUL,Malaysia,1,0,0,8.83,1,4485
1,Internet,RoundTrip,Admiral,153,20,13,Wed,AKL,KUL,Philippines,0,0,0,8.83,0,4273
2,Internet,RoundTrip,Economy,74,22,13,Wed,AKL,KUL,Malaysia,1,1,1,8.83,0,355
1,Internet,RoundTrip,Admiral,27,62,13,Tue,AKL,KUL,Malaysia,1,0,1,8.83,0,4417
1,Mobile,RoundTrip,Admiral,121,19,10,Tue,AKL,KUL,Malaysia,1,0,0,8.83,1,4203
1,Internet,RoundTrip,Economy,18,27,5,Wed,AKL,KUL,New Zealand,1,1,1,8.83,0,1368
1,Internet,RoundTrip,Business,293,44,2,Wed,AKL,KUL,Malaysia,0,0,0,8.83,0,2052
1,Internet,RoundTrip,Admiral,207,78,15,Fri,AKL,KUL,Malaysia,1,1,1,8.83,0,4919
1,Mobile,RoundTrip,Business,280,35,2,Sun,AKL,KUL,Malaysia,1,1,1,8.83,1,3473
2,Internet,RoundTrip,Admiral,82,18,11,Tue,AKL,KUL,New Zealand,0,0,1,8.83,0,4115
1,Internet,RoundTrip,Business,86,29,3,Fri,AKL,KUL,Malaysia,0,0,0,8.83,0,3398
1,Internet,RoundTrip,Admiral,252,25,9,Tue,AKL,KUL,Malaysia,0,0,0,8.83,1,4601
1,Internet,RoundTrip,Economy,40,17,20,Fri,AKL,KUL,United Kingdom,1,0,1,8.83,0,1963
5,Internet,RoundTrip,Admiral,81,17,14,Thu,AKL,KUL,Malaysia,1,1,1,8.83,0,4200
1,Internet,RoundTrip,Business,11,30,6,Tue,AKL,KUL,New Zealand,1,0,0,8.83,0,2049
1,Internet,RoundTrip,Economy,254,60,20,Tue,AKL,KUL,United Kingdom,0,0,0,8.83,0,613
1,Internet,RoundTrip,Economy,60,18,9,Mon,AKL,KUL,Malaysia,1,0,1,8.83,1,650
2,Internet,RoundTrip,Economy,8,25,6,Sat,AKL,KUL,Malaysia,1,0,0,8.83,0,1502
1,Internet,RoundTrip,Admiral,7,68,5,Mon,AKL,KUL,Malaysia,1,0,1,8.83,0,4593
3,Internet,RoundTrip,Economy,92,34,11,Mon,AKL,KUL,New Zealand,1,0,0,8.83,0,694
1,Internet,RoundTrip,Admiral,77,31,1,Wed,AKL,KUL,New Zealand,1,0,0,8.83,0,4836
2,Internet,RoundTrip,Economy,358,27,7,Sat,AKL,KUL,New Zealand,1,0,1,8.83,0,1068
1,Internet,RoundTrip,Business,42,17,11,Sat,AKL,KUL,New Zealand,0,0,1,8.83,0,3332
5,Internet,RoundTrip,Admiral,301,34,10,Sun,AKL,KUL,New Zealand,1,0,0,8.83,0,4828
1,Mobile,RoundTrip,Business,269,20,6,Sun,AKL,KUL,Malaysia,0,0,0,8.83,0,2507
1,Internet,RoundTrip,Economy,161,56,10,Fri,AKL,KUL,New Zealand,1,0,1,8.83,0,889
2,Internet,RoundTrip,Economy,182,31,6,Mon,AKL,KUL,New Zealand,1,0,1,8.83,0,1418
1,Internet,RoundTrip,Admiral,27,20,8,Sat,AKL,KUL,Malaysia,1,1,0,8.83,0,4440
4,Mobile,RoundTrip,Economy,292,22,5,Wed,AKL,KUL,Malaysia,1,0,1,8.83,0,1659
2,Internet,RoundTrip,Economy,35,255,1,Wed,AKL,KUL,New Zealand,1,0,0,8.83,1,512
2,Internet,RoundTrip,Economy,95,26,7,Fri,AKL,KUL,New Zealand,1,0,1,8.83,0,1274
1,Internet,RoundTrip,Economy,34,28,8,Sat,AKL,KUL,Malaysia,1,0,0,8.83,0,1737
2,Internet,RoundTrip,Economy,229,23,23,Wed,AKL,KUL,South Korea,0,0,0,8.83,0,1955
2,Internet,RoundTrip,Business,73,17,15,Sun,AKL,KUL,Malaysia,1,0,0,8.83,1,2429
1,Internet,RoundTrip,Business,159,20,15,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,2831
1,Internet,RoundTrip,Admiral,83,56,4,Tue,AKL,KUL,New Zealand,1,0,1,8.83,0,4473
2,Internet,RoundTrip,Admiral,363,18,0,Sun,AKL,KUL,Malaysia,1,0,0,8.83,0,4663
