"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:11:59,FALSE,NA,"1324746361401692162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thor_sama",12,TRUE,FALSE,NA,NA
"Dziś zapraszamy Was na wędrówkę tropem białowieskiego wilka z @NaTropieTV Obejrzyjcie koniecznie @NaukaPrzyrody… https://t.co/TMBEFRjp5W",FALSE,2,NA,2020-11-06 16:11:08,TRUE,NA,"1324746146028376070",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrzyrodaKarpat",1,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:10:28,FALSE,NA,"1324745978377695232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizardart99",127,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 16:10:27,FALSE,NA,"1324745973852180480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HELLO30625632",12,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:10:19,FALSE,NA,"1324745940163465216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pramitheus",127,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:09:40,FALSE,NA,"1324745778854809601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cristiano_1959",9,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: Junto a @ecologistas, @WWF, @SEO_BirdLife y @AmigosTierraEsp  pedimos al Gobierno el fin de la bonificación al diésel e…",FALSE,0,NA,2020-11-06 16:08:57,FALSE,NA,"1324745597820280833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roveque48",9,TRUE,FALSE,NA,NA
"RT @FireDrillFriday: TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward in t…",FALSE,0,NA,2020-11-06 16:08:21,FALSE,NA,"1324745447412539400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janefonda",9,TRUE,FALSE,NA,NA
"RT @Greenpeace: It's time to stop all expansion of fossil fuel production.

Opening a new oil frontier in the Arctic should be illegal - an…",FALSE,0,NA,2020-11-06 16:08:15,FALSE,NA,"1324745420535259139",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richards_dulce",34,TRUE,FALSE,NA,NA
"RT @Greenpeaceafric: The #MauritiusOilSpill saga gets murkier by the day. So not only was oil spilt into the ocean, the oil was laced with…",FALSE,0,NA,2020-11-06 16:07:41,FALSE,NA,"1324745277471920128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DraculadBoys",55,TRUE,FALSE,NA,NA
"@mitecogob 
Ecoembes miente. El reciclaje no es suficiente. https://t.co/6lahWSUHum ¡FIRMA!!!",FALSE,0,"mitecogob",2020-11-06 16:07:36,FALSE,NA,"1324745255816744965","1005028594136092673","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QqCruzz",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: Nos están mintiendo. 
No quieren solucionar el problema de los envases en el medio ambiente. Quieren seguir haciendo ne…",FALSE,0,NA,2020-11-06 16:07:30,FALSE,NA,"1324745232571879426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","susanatdelr",107,TRUE,FALSE,NA,NA
"Greenpeace iklim değişikliğine dikkat çekmek için neden öyle afilli kampanyalar düzenliyo ki? Sivas'ta kışın 8 ay y… https://t.co/vDzTnFSBwt",FALSE,0,NA,2020-11-06 16:07:30,TRUE,NA,"1324745230655070209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xsmnrml",0,FALSE,FALSE,NA,NA
"Animation comma ça 👍
Regardez « Plus Jamais Ça, à La Chapelle Darblay ! » sur #Vimeo https://t.co/lDwH0urLDE… https://t.co/Ox0krbIrKl",FALSE,3,NA,2020-11-06 16:07:15,TRUE,NA,"1324745167530790912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","InsoumiStBrieuc",3,FALSE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:06:25,FALSE,NA,"1324744958251798529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","seonaidsnail",12,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: Por decreto, desde o dia 16 de julho as queimadas estão proibidas na Amazônia. Porém, só em agosto de 2020 foram registra…",FALSE,0,NA,2020-11-06 16:06:12,FALSE,NA,"1324744902656331781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcelo40926167",481,TRUE,FALSE,NA,NA
"RT @Greenpeace: « Le #nucléaire, ça émet peu de CO2 = donc c'est bon pour le climat ! »

Le nucléaire est-il un mal nécessaire face à l'#Ur…",FALSE,0,NA,2020-11-06 16:06:09,FALSE,NA,"1324744891423952896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LoveTrueNature",5,TRUE,FALSE,NA,NA
"RT @Muenstertube: #Münster: Solidaritätsaktion für den Dannenröder Forst -  Statement Lara, Aktivistin #DanniBleibt @keinea49  @danni_soli…",FALSE,0,NA,2020-11-06 16:06:06,FALSE,NA,"1324744878425858049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HillLothar",4,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:06:04,FALSE,NA,"1324744870284722177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","USAGlM00N",127,TRUE,FALSE,NA,NA
"@greenpeacefr @Quinosolo Ce qui est faux, on a plein de solutions, les enterrer par exemple en est une.
Les jeter à… https://t.co/YBSX36rqdC",FALSE,0,"greenpeacefr",2020-11-06 16:05:52,TRUE,"1324323811819442178","1324744821190332418","4008771","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ronane_",0,FALSE,FALSE,NA,NA
"@adri_fc @greenpeace_esp La dicotomía se resuelve con alquileres de calidad baratos. Según necesidad por cercanía a… https://t.co/h5HviZHBNv",FALSE,0,"adri_fc",2020-11-06 16:05:51,TRUE,"1322487732048924672","1324744818078191622","2728786165","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sandraldia",0,FALSE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:05:41,FALSE,NA,"1324744774541258753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","accookster",36,TRUE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:05:03,FALSE,NA,"1324744615178784770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrEmTee",12,TRUE,FALSE,NA,NA
"Sensitive ecosystems in Mauritius’ lagoon and shoreline have been contaminated and might take decades to recover. https://t.co/6OKRyvBP6G",FALSE,2,NA,2020-11-06 16:04:52,FALSE,NA,"1324744567204257793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsuchur",0,FALSE,FALSE,NA,NA
"RT @ArturStelmasiak: Halo @Greenpeace_PL @WWF_Polska @msklimatyczny wycinkę drzew #Trzaskowski.ego odkryłem. 

Ja oczywiście wiem na czym g…",FALSE,0,NA,2020-11-06 16:04:35,FALSE,NA,"1324744497968881664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zagadkax",5,TRUE,FALSE,NA,NA
"@GreenpeaceBR Depois do vandalismo nas linhas Nascar Greenpeace morreu",FALSE,0,"GreenpeaceBR",2020-11-06 16:04:35,FALSE,"1321847737315450880","1324744497339813891","16334137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","netgeotube",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 16:04:27,FALSE,NA,"1324744462984269824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zentenario1",12,TRUE,FALSE,NA,NA
"#Münster: Solidaritätsaktion für den Dannenröder Forst -  Statement Lara, Aktivistin #DanniBleibt @keinea49… https://t.co/RGDD2iFcIY",FALSE,6,NA,2020-11-06 16:03:55,TRUE,NA,"1324744328959451141",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Muenstertube",4,FALSE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 16:03:51,FALSE,NA,"1324744313855598594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JovanMaria123",12,TRUE,FALSE,NA,NA
"@burningmachitos Te diría algo, pero Greenpeace se me echaría encima.",FALSE,7,"burningmachitos",2020-11-06 16:03:48,FALSE,"1323797692452130817","1324744300584931329","2955735659","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Guillermo__1994",0,FALSE,FALSE,NA,NA
"RT @efmthismorning: #Greenpeace recently announced that the radioactive water from the #Fuksushima nuclear plant may cause damage to the hu…",FALSE,0,NA,2020-11-06 16:03:30,FALSE,NA,"1324744223187374080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majianadesan",7,TRUE,FALSE,NA,NA
"@greenpeace_de @wsa_buendnis @keinea49 Was sagt ihr hierzu? Bis auf 2 Aktivistis war niemand von euch dort... https://t.co/pVMEgW6Xbf",FALSE,0,"greenpeace_de",2020-11-06 16:03:16,FALSE,"1324676370526556161","1324744166505652224","8447362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nobby1234567891",0,FALSE,FALSE,NA,NA
"RT @GreenpeaceCA: .@JonathanWNV a new poll shows that 9 in 10 Canadians want you to prioritize jobs related to protecting nature &amp; the envi…",FALSE,0,NA,2020-11-06 16:03:11,FALSE,NA,"1324744145492008960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jchilton666",3,TRUE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:03:05,FALSE,NA,"1324744118778712068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristineCooman",36,TRUE,FALSE,NA,NA
"On #EnvConflictDay Let's bring down the walls of ""fortress conservation"" to protect #IndigenousPeoples and nature.

https://t.co/htUM04nB8H",FALSE,83,NA,2020-11-06 16:03:01,FALSE,NA,"1324744102219567104",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Greenpeace",18,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:02:31,FALSE,NA,"1324743979292872705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","emedeme91",127,TRUE,FALSE,NA,NA
"📢 Exigimos justicia ante la emergencia climática.
♻️ Junto a ECOLOGISTAS y Greenpeace España llevamos al Gobierno a… https://t.co/kj7t5N4CLA",FALSE,2,NA,2020-11-06 16:02:12,TRUE,NA,"1324743896333799428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OIenJerez",1,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: Exijamos justicia ante la #EmergenciaClimática. Súmate a la demanda contra el Gobierno por inacción ante el cambio clim…",FALSE,0,NA,2020-11-06 16:02:09,FALSE,NA,"1324743887412486147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hozeaman",16,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 16:02:07,FALSE,NA,"1324743878495375361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lriveraramos",12,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:02:00,FALSE,NA,"1324743846102589440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peteor7",127,TRUE,FALSE,NA,NA
"RT @DanosTiempo: El sábado fue el #DíaMundialdelasCiudades y @greenpeace_esp transformó en espacio verde y amable el solar que @MADRID cedi…",FALSE,0,NA,2020-11-06 16:01:53,FALSE,NA,"1324743818755870720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOAESTEPLAN",15,TRUE,FALSE,NA,NA
"RT @DanosTiempo: El sábado fue el #DíaMundialdelasCiudades y @greenpeace_esp transformó en espacio verde y amable el solar que @MADRID cedi…",FALSE,0,NA,2020-11-06 16:01:44,FALSE,NA,"1324743782244454401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quimicorebotao",15,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:01:38,FALSE,NA,"1324743753819566080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LOfcreative",127,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:01:29,FALSE,NA,"1324743716511178755",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ingigo33",127,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:01:29,FALSE,NA,"1324743716041621505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spaceinvaderrrr",127,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: ¿Sabes quién está detrás del sistema de gestión de residuos de envases en España?
Las mismas empresas que se lucran de…",FALSE,0,NA,2020-11-06 16:01:26,FALSE,NA,"1324743707107667969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PacoGA68",236,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:01:26,FALSE,NA,"1324743703425097731",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brianelete",127,TRUE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 16:01:26,FALSE,NA,"1324743703420952579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreenpeaceCzech",36,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:00:52,FALSE,NA,"1324743560827121665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doubtful_comet",127,TRUE,FALSE,NA,NA
"RT @MolaieSepideh: Protect #Nicaragua's Indio Maíz and Bosawás rainforests! https://t.co/cR7kCiP08Q via @RainforestResq @Greenpeace",FALSE,0,NA,2020-11-06 16:00:42,FALSE,NA,"1324743521807585280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FOURCHETCHRISTI",1,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 16:00:36,FALSE,NA,"1324743496662659074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DripMissy",127,TRUE,FALSE,NA,NA
"#NoteComasElBosque. Pide a la Comisión Europea que proteja nuestro futuro. https://t.co/ZHcNQ7WE6X",FALSE,0,NA,2020-11-06 16:00:22,FALSE,NA,"1324743436474454017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EasyDixit",0,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 15:59:49,FALSE,NA,"1324743300096688129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elaxcat",127,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:59:45,FALSE,NA,"1324743279716507648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PetancaFc",12,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 15:59:24,FALSE,NA,"1324743191611006976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cartoonbrew",127,TRUE,FALSE,NA,NA
"Follow up question to this, when you're bravely infilitrating Greenpeace and the like, can't you say you're a marri… https://t.co/iL7lUYr76C",FALSE,1,NA,2020-11-06 15:59:18,TRUE,NA,"1324743166881370112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GetItQuietly",0,FALSE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 15:58:49,FALSE,NA,"1324743046391615490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoseHedges",12,TRUE,FALSE,NA,NA
"RT @GreenpeaceBR: O desmatamento e as queimadas estão colocando em risco centenas de espécies ameaças de extinção. Precisamos evitar agora…",FALSE,0,NA,2020-11-06 15:58:43,FALSE,NA,"1324743021024452608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gustavo_tc",29,TRUE,FALSE,NA,NA
"RT @Greenpeace: It's time to stop all expansion of fossil fuel production.

Opening a new oil frontier in the Arctic should be illegal - an…",FALSE,0,NA,2020-11-06 15:58:33,FALSE,NA,"1324742980964679681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","richaramela",34,TRUE,FALSE,NA,NA
"RT @greenpeace_esp: Junto a @ecologistas, @WWF, @SEO_BirdLife y @AmigosTierraEsp  pedimos al Gobierno el fin de la bonificación al diésel e…",FALSE,0,NA,2020-11-06 15:58:20,FALSE,NA,"1324742923263614976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOAESTEPLAN",9,TRUE,FALSE,NA,NA
"Aunque el planeta lleva años asistiendo al deshielo del Ártico❄️, la subida del nivel del mar 🌊 o el aumento de fen… https://t.co/zCOs0msjoV",FALSE,1,NA,2020-11-06 15:57:47,TRUE,NA,"1324742787334635520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OIenJerez",1,FALSE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 15:57:36,FALSE,NA,"1324742741897588741",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aryuuuki",127,TRUE,FALSE,NA,NA
"Greenpeace: We call Greenpeace to act! - Sign the Petition! https://t.co/R2moSglecZ via @Change",FALSE,0,NA,2020-11-06 15:57:36,FALSE,NA,"1324742741016768515",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AvakianTatiana",0,FALSE,FALSE,NA,NA
"#Imagine @Greenpeace @sunrisemvmt @_IllumiNatives @Fridays4future @FireDrillFriday  @wildriversguard @NRDC… https://t.co/fGq0KZUHA4",FALSE,0,NA,2020-11-06 15:57:11,TRUE,NA,"1324742635945250816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ncd4jp",0,FALSE,FALSE,NA,NA
"RT @GreenpeaceArg: El tiempo se acaba, el momento de actuar es AHORA ⏰🖐 
En las últimas tres décadas perdimos cerca de 8 millones de hectár…",FALSE,0,NA,2020-11-06 15:56:57,FALSE,NA,"1324742577535492097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_maai17",26,TRUE,FALSE,NA,NA
"@Dr_VMirza @nuts2406 What is this direction? Who is being undermined? I would love to amplify. Greenpeace would need direction as well?",FALSE,0,"Dr_VMirza",2020-11-06 15:56:50,FALSE,"1324742013292433408","1324742549161025540","1189865663826812930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazywrite",0,FALSE,FALSE,NA,NA
"RT @greenpeace_esp: 🗓 🌡 
🗓🌡🌡
🗓🌡🌡🌡🌡
🗓🌡🌡🌡🌡🌡🌡🌡🌡🌡
⚠️Europa vive el mes de octubre más cálido desde que hay registros https://t.co/MjPoQ3bREg 
E…",FALSE,0,NA,2020-11-06 15:56:46,FALSE,NA,"1324742530873856003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOAESTEPLAN",12,TRUE,FALSE,NA,NA
"RT @ThiloMaack: Position der Umweltverbände: Raumplanung im Meer muss mehr sein als Nutzungsflächen-Management. #ProtecttheOceans Echte Sch…",FALSE,0,NA,2020-11-06 15:56:46,FALSE,NA,"1324742529779146752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dinki08",5,TRUE,FALSE,NA,NA
"RT @Greenpeace: We must end the age of oil.

We have to protect this pristine area. Never again should an oil spill put people and nature i…",FALSE,0,NA,2020-11-06 15:56:40,FALSE,NA,"1324742504810336262",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lambangwidy",19,TRUE,FALSE,NA,NA
"RT @GreenpeaceArg: 🤔 ¿Sabías que el Mar Argentino está al borde del colapso? En este video te contamos por qué. 👇🏼 

¡Compartilo y sumate a…",FALSE,0,NA,2020-11-06 15:56:38,FALSE,NA,"1324742498099568642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_maai17",55,TRUE,FALSE,NA,NA
"RT @cartoonbrew: Cartoon Saloon’s new spot for Greenpeace spotlights the impact of industrial meat production. Directed by @tommmoore  and…",FALSE,0,NA,2020-11-06 15:56:33,FALSE,NA,"1324742477434281984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusieOLeary",127,TRUE,FALSE,NA,NA
"RT @GreenpeaceArg: 🔥¡Ya se quemaron 20.000 hectáreas en Jujuy! 
El fuego arrasó con casi 6.600 has. de Selva de Yungas en el Parque Nac. Ca…",FALSE,0,NA,2020-11-06 15:56:32,FALSE,NA,"1324742470954082311",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_maai17",61,TRUE,FALSE,NA,NA
"TODAY✨ Don't miss our Fire Drill Friday: Election Recap as we heal our hearts and souls, and find the way forward i… https://t.co/Yr7OaGKQci",FALSE,45,NA,2020-11-06 15:56:29,TRUE,NA,"1324742459004518401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FireDrillFriday",9,FALSE,FALSE,NA,NA
"RT @Greenpeace: Three months after the oil began to spill into their ocean, Mauritians are left with more questions than answers. 

Sensiti…",FALSE,0,NA,2020-11-06 15:56:14,FALSE,NA,"1324742395490041856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunielyapuram",36,TRUE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 15:55:45,FALSE,NA,"1324742274589331456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SotoAlexisEd",12,TRUE,FALSE,NA,NA
"“C’è un mostro nella mia cucina”: il corto con Giobbe Covatta per Greenpeace https://t.co/UCzbkVvOii #splendidum.co… https://t.co/JU7jhgYO57",FALSE,0,NA,2020-11-06 15:55:39,TRUE,NA,"1324742250430156801",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","aziendabiologic",0,FALSE,FALSE,NA,NA
"RT @KaoHua3: Hi Twitter, I am Kaossara Sani,please help me sign this letter https://t.co/6hwLHWqB8a
I am addressing it to @_AfricanUnion @C…",FALSE,0,NA,2020-11-06 15:55:22,FALSE,NA,"1324742178040696839",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MeerderWorter",12,TRUE,FALSE,NA,NA
